title,links_,publised_date_,company
SA’s Silicon Valley taking shape - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMitAFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbmV3cy9mdXR1cmUtYWRlbGFpZGUvbG90LWZvdXJ0ZWVucy1lbnRyZXByZW5ldXItYW5kLWlubm92YXRpb24tY2VudHJlLXNldC10by10cmFuc2Zvcm0tdGhlLW5hdHVyZS1vZi13b3JrL25ld3Mtc3RvcnkvMDU2ZDJjMmJiMDYxMTg5NGZjYTM1ZTgzNTA3YTI2OGbSAbgBaHR0cHM6Ly93d3cuYWRlbGFpZGVub3cuY29tLmF1L25ld3MvZnV0dXJlLWFkZWxhaWRlL2xvdC1mb3VydGVlbnMtZW50cmVwcmVuZXVyLWFuZC1pbm5vdmF0aW9uLWNlbnRyZS1zZXQtdG8tdHJhbnNmb3JtLXRoZS1uYXR1cmUtb2Ytd29yay9uZXdzLXN0b3J5LzA1NmQyYzJiYjA2MTE4OTRmY2EzNWU4MzUwN2EyNjhmP2FtcA?oc=5,"Thu, 07 Apr 2022 07:00:00 GMT",start-up
"Proactive mining highlights: Chaarat, Endeavour, Caledonia, Atlantic Lithium and more - Proactive Investors UK",https://news.google.com/__i/rss/rd/articles/CBMimAFodHRwczovL3d3dy5wcm9hY3RpdmVpbnZlc3RvcnMuY28udWsvY29tcGFuaWVzL25ld3MvOTk4MTU3L3Byb2FjdGl2ZS1taW5pbmctaGlnaGxpZ2h0cy1jaGFhcmF0LWVuZGVhdm91ci1jYWxlZG9uaWEtYXRsYW50aWMtbGl0aGl1bS1hbmQtbW9yZS05OTgxNTcuaHRtbNIBAA?oc=5,"Sat, 12 Nov 2022 08:00:00 GMT",start-up
Aussie company sacks 10 per cent of staff - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMipgFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL3RlY2hub2xvZ3kvYXVzdHJhbGlhbi1zdGFydHVwLXNhY2tzLTEwLXBlci1jZW50LW9mLXN0YWZmLWR1ZS10by1lY29ub21pYy1kb3dudHVybi9uZXdzLXN0b3J5L2M3YzU2MTczNDI5OWVlNDI1OWQ4N2E1YzMzMDQ5Mjkx0gGqAWh0dHBzOi8vd3d3Lm5ld3MuY29tLmF1L2ZpbmFuY2UvYnVzaW5lc3MvdGVjaG5vbG9neS9hdXN0cmFsaWFuLXN0YXJ0dXAtc2Fja3MtMTAtcGVyLWNlbnQtb2Ytc3RhZmYtZHVlLXRvLWVjb25vbWljLWRvd250dXJuL25ld3Mtc3RvcnkvYzdjNTYxNzM0Mjk5ZWU0MjU5ZDg3YTVjMzMwNDkyOTE_YW1w?oc=5,"Mon, 22 Aug 2022 07:00:00 GMT",start-up
Retailer start-up taps biopower and solar to offer low day-time prices - RenewEconomy,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9yZXRhaWxlci1zdGFydC11cC10YXBzLWJpb3Bvd2VyLWFuZC1zb2xhci10by1vZmZlci1sb3ctZGF5LXRpbWUtcHJpY2VzL9IBZ2h0dHBzOi8vcmVuZXdlY29ub215LmNvbS5hdS9yZXRhaWxlci1zdGFydC11cC10YXBzLWJpb3Bvd2VyLWFuZC1zb2xhci10by1vZmZlci1sb3ctZGF5LXRpbWUtcHJpY2VzL2FtcC8?oc=5,"Fri, 22 Jul 2022 07:00:00 GMT",start-up
Australian start-up unveils ambitious plan for hydrogen-powered Ford Ranger ute - Drive,https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LmRyaXZlLmNvbS5hdS9uZXdzL2F1c3RyYWxpYW4tc3RhcnQtdXAtdW52ZWlscy1hbWJpdGlvdXMtcGxhbi1mb3ItaHlkcm9nZW4tcG93ZXJlZC1mb3JkLXJhbmdlci11dGUv0gEA?oc=5,"Sun, 02 Oct 2022 07:00:00 GMT",start-up
Insane work perks at start-up companies - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMiogFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL3RlY2hub2xvZ3kvdGVjaG5vbG9neS1zdGFydHVwcy1rZWVwLWxhdmlzaC1lbXBsb3llZS1wZXJrcy13aGlsZS1zYWNraW5nLXN0YWZmL25ld3Mtc3RvcnkvZjU5N2U3MTRiZmM4N2M0MzAzZGNmYTNkMGE1YmYxZDfSAaYBaHR0cHM6Ly93d3cubmV3cy5jb20uYXUvZmluYW5jZS9idXNpbmVzcy90ZWNobm9sb2d5L3RlY2hub2xvZ3ktc3RhcnR1cHMta2VlcC1sYXZpc2gtZW1wbG95ZWUtcGVya3Mtd2hpbGUtc2Fja2luZy1zdGFmZi9uZXdzLXN0b3J5L2Y1OTdlNzE0YmZjODdjNDMwM2RjZmEzZDBhNWJmMWQ3P2FtcA?oc=5,"Fri, 12 Aug 2022 07:00:00 GMT",start-up
The nation where your 'faceprint' is already being tracked - BBC,https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmJiYy5jb20vZnV0dXJlL2FydGljbGUvMjAyMjA2MTYtdGhlLW5hdGlvbi13aGVyZS15b3VyLWZhY2VwcmludC1pcy1hbHJlYWR5LWJlaW5nLXRyYWNrZWTSAQA?oc=5,"Fri, 24 Jun 2022 07:00:00 GMT",start-up
Briefcase: Business snippets from around SA - InDaily,https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy9idXNpbmVzcy8yMDIyLzA4LzI5L2JyaWVmY2FzZS1idXNpbmVzcy1zbmlwcGV0cy1mcm9tLWFyb3VuZC1zYS01MS_SAQA?oc=5,"Mon, 29 Aug 2022 07:00:00 GMT",start-up
Adelaide start-up puts ghee on the table - Food & Drink Business,https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vd3d3LmZvb2RhbmRkcmlua2J1c2luZXNzLmNvbS5hdS9uZXctaW4tc3RvcmUvYWRlbGFpZGUtc3RhcnQtdXAtcHV0cy1naGVlLW9uLXRoZS10YWJsZdIBAA?oc=5,"Thu, 10 Feb 2022 08:00:00 GMT",start-up
Star Trek legend and activist beams into Adelaide - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMizgFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvc291dGgtYXVzdHJhbGlhLWVkdWNhdGlvbi90ZXJ0aWFyeS9nZW9yZ2UtdGFrZWktdmlzaXRzLWFkZWxhaWRlLXRvLWhlbHAtbGF1bmNoLXVuaXZlcnNpdHktb2Ytc291dGgtYXVzdHJhbGlhLWVudGVycHJpc2UtaHViLXByb2plY3QvbmV3cy1zdG9yeS9jN2M3ZmRiM2RiMDg0YTU1YzdlMDI5ZGVmYzVmZDE3OdIBAA?oc=5,"Fri, 23 Sep 2022 07:00:00 GMT",start-up
Staff ‘shell-shocked’ at ‘$1b company’ collapse - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMipgFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL3RlY2hub2xvZ3kvY29sbGFwc2VkLWNvbXBhbnktbGVudC1mb3VuZGVyLTQ3LW1pbGxpb24tZm9yLXBlcnNvbmFsLWFzc2V0LXB1cmNoYXNlcy9uZXdzLXN0b3J5L2FhNmY1Mjc2YzgyODhmYzM4ZWU5MTkyYTlhZmY2MDNm0gEA?oc=5,"Thu, 25 Aug 2022 07:00:00 GMT",start-up
Only No.1 will do - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMiogFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbmV3cy9mdXR1cmUtYWRlbGFpZGUvZ3Jvd2luZy1jdWx0dXJlLW9mLWhpdGVjaC1hbmQtaW5ub3ZhdGlvbi1hdC1hZGVsYWlkZXMtbG90LWZvdXJ0ZWVuL25ld3Mtc3RvcnkvMGJkZjhjMDdiYjQ3ZjNkYmViZmFmNzhlYWRmMzlkNTXSAaYBaHR0cHM6Ly93d3cuYWRlbGFpZGVub3cuY29tLmF1L25ld3MvZnV0dXJlLWFkZWxhaWRlL2dyb3dpbmctY3VsdHVyZS1vZi1oaXRlY2gtYW5kLWlubm92YXRpb24tYXQtYWRlbGFpZGVzLWxvdC1mb3VydGVlbi9uZXdzLXN0b3J5LzBiZGY4YzA3YmI0N2YzZGJlYmZhZjc4ZWFkZjM5ZDU1P2FtcA?oc=5,"Fri, 19 Nov 2021 08:00:00 GMT",start-up
How SA start-up could prevent future Optus-style hacking scandals - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMivgFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvYnVzaW5lc3Mvc2EtYnVzaW5lc3Mvc2Etc3RhcnR1cC10cmF4LXByaW50LWNsYWltcy10by1oYXZlLWRldmVsb3BlZC10ZWNoLXRoYXQtY291bGQtcHJldmVudC1hbm90aGVyLW9wdHVzc3R5bGUtaGFjay9uZXdzLXN0b3J5LzlkN2FhZDM5M2ZhZTI0YWQzMTRhY2FmNTAwN2NiNzQx0gEA?oc=5,"Wed, 12 Oct 2022 07:00:00 GMT",start-up
Briefcase: Business snippets from around South Australia - InDaily,https://news.google.com/__i/rss/rd/articles/CBMia2h0dHBzOi8vaW5kYWlseS5jb20uYXUvbmV3cy9idXNpbmVzcy8yMDIyLzA2LzIwL2JyaWVmY2FzZS1idXNpbmVzcy1zbmlwcGV0cy1mcm9tLWFyb3VuZC1zb3V0aC1hdXN0cmFsaWEtMTYv0gEA?oc=5,"Mon, 20 Jun 2022 07:00:00 GMT",start-up
New Tech Hub Established in Adelaide - OpenGov Asia,https://news.google.com/__i/rss/rd/articles/CBMiPWh0dHBzOi8vb3BlbmdvdmFzaWEuY29tL25ldy10ZWNoLWh1Yi1lc3RhYmxpc2hlZC1pbi1hZGVsYWlkZS_SAQA?oc=5,"Fri, 13 May 2022 19:50:31 GMT",start-up
Inside the Centre for Innovation and Collaboration - The Australian,https://news.google.com/__i/rss/rd/articles/CBMijwFodHRwczovL3d3dy50aGVhdXN0cmFsaWFuLmNvbS5hdS9zcGVjaWFsLXJlcG9ydHMvaW5zaWRlLXRoZS1jZW50cmUtZm9yLWlubm92YXRpb24tYW5kLWNvbGxhYm9yYXRpb24vbmV3cy1zdG9yeS84MzMzNzdhZTY1NmQ4NzI0MWRmYWZkMzc4ZTg5OGJkM9IBkwFodHRwczovL3d3dy50aGVhdXN0cmFsaWFuLmNvbS5hdS9zcGVjaWFsLXJlcG9ydHMvaW5zaWRlLXRoZS1jZW50cmUtZm9yLWlubm92YXRpb24tYW5kLWNvbGxhYm9yYXRpb24vbmV3cy1zdG9yeS84MzMzNzdhZTY1NmQ4NzI0MWRmYWZkMzc4ZTg5OGJkMz9hbXA?oc=5,"Fri, 01 Apr 2022 07:00:00 GMT",start-up
Airspeeder completes 'world's first' electric flying car race - Electrek,https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vZWxlY3RyZWsuY28vMjAyMi8xMC8xMi9haXJzcGVlZGVyLWNvbXBsZXRlcy13b3JsZHMtZmlyc3QtZWxlY3RyaWMtZmx5aW5nLWNhci1yYWNlLWV4YS1ldnRvbC1ldmVudC_SAQA?oc=5,"Wed, 12 Oct 2022 07:00:00 GMT",start-up
Airline Start-Up In Australia: What Makes It So Challenging? - Travel Daily,https://news.google.com/__i/rss/rd/articles/CBMiXGh0dHBzOi8vd3d3LnRyYXZlbGRhaWx5bWVkaWEuY29tL2FpcmxpbmUtc3RhcnQtdXAtaW4tYXVzdHJhbGlhLXdoYXQtbWFrZXMtaXQtc28tY2hhbGxlbmdpbmcv0gFgaHR0cHM6Ly93d3cudHJhdmVsZGFpbHltZWRpYS5jb20vYWlybGluZS1zdGFydC11cC1pbi1hdXN0cmFsaWEtd2hhdC1tYWtlcy1pdC1zby1jaGFsbGVuZ2luZy9hbXAv?oc=5,"Thu, 06 Jan 2022 08:00:00 GMT",start-up
The start-up converting semis into electric trucks - Sydney Morning Herald,https://news.google.com/__i/rss/rd/articles/CBMidWh0dHBzOi8vd3d3LnNtaC5jb20uYXUvYnVzaW5lc3MvY29tcGFuaWVzL2VudHJlcHJlbmV1ci1iaWctdHJ1Y2tzLWJpZy1zYXZpbmdzLWJpZy1lbGVjdHJpYy1wbGFucy0yMDIyMDgxMS1wNWI5MW8uaHRtbNIBAA?oc=5,"Tue, 16 Aug 2022 07:00:00 GMT",start-up
Collapsed company spent $11m in 8 months - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMiswFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL3JldGFpbC9zZW5kLWdyb2NlcnktZGVsaXZlcnktY29tcGFueS1zcGVudC0xMW0taW4tOC1tb250aHMtd29ycmVsbHMtbGlxdWlkYXRvcnMtcmVwb3J0LXJldmVhbHMvbmV3cy1zdG9yeS9mMDlkYmRjNmJiZDRjMGY3YjNkMDcyNGExMThhYzAyY9IBAA?oc=5,"Tue, 07 Jun 2022 07:00:00 GMT",start-up
Uni’s budding entrepreneurs get hands-on with top start-up - Courier Mail,https://news.google.com/__i/rss/rd/articles/CBMirgFodHRwczovL3d3dy5jb3VyaWVybWFpbC5jb20uYXUvcXVlZW5zbGFuZC1lZHVjYXRpb24vdGVydGlhcnkvcXV0cy1iZXN0LWFuZC1icmlnaHRlc3QtdmlzaXQtb25lLW9mLWF1c3RyYWxpYXMtdG9wLXN0YXJ0dXAtY29tcGFuaWVzL25ld3Mtc3RvcnkvMjI5MTdmODUwMjE3NWU0MGJiOTNkNDNhMjg4YzRlMTbSAQA?oc=5,"Fri, 21 Oct 2022 07:00:00 GMT",start-up
Fintech leader’s vision for SA start-ups - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMilAFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvYnVzaW5lc3MvbWF0dC1wb2Jsb2NraS10YXBwaW5nLWludG8tZ2xvYmFsLW5ldHdvcmstdG8tc3VwcG9ydC1zYS1zdGFydHVwcy9uZXdzLXN0b3J5L2VkYWNkNzA3YjE4ZDNiOWRhNWYzZGFiNDE4NTc2YWMz0gGYAWh0dHBzOi8vd3d3LmFkZWxhaWRlbm93LmNvbS5hdS9idXNpbmVzcy9tYXR0LXBvYmxvY2tpLXRhcHBpbmctaW50by1nbG9iYWwtbmV0d29yay10by1zdXBwb3J0LXNhLXN0YXJ0dXBzL25ld3Mtc3RvcnkvZWRhY2Q3MDdiMThkM2I5ZGE1ZjNkYWI0MTg1NzZhYzM_YW1w?oc=5,"Mon, 28 Feb 2022 08:00:00 GMT",start-up
Australia needs new power generation to avoid blackouts - market operator - Reuters,https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2VuZXJneS9hdXN0cmFsaWEtbmVlZHMtbmV3LXBvd2VyLWdlbmVyYXRpb24tYXZvaWQtYmxhY2tvdXRzLW1hcmtldC1vcGVyYXRvci0yMDIyLTA4LTMwL9IBAA?oc=5,"Tue, 30 Aug 2022 07:00:00 GMT",start-up
Aussie company sacks 25 per cent of staff - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMilQFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL21hbnVmYWN0dXJpbmcvYXVzc2llLXN0YXJ0dXAtNWItc29sYXItc2Fja3MtMjUtcGVyLWNlbnQtb2Ytc3RhZmYvbmV3cy1zdG9yeS81NTEzMzI5N2NjY2U1ZjFiN2QxZWRmMzhmMTE3YTYzMdIBAA?oc=5,"Fri, 03 Jun 2022 07:00:00 GMT",start-up
"New rival for Coles, Woolies on the rise - news.com.au",https://news.google.com/__i/rss/rd/articles/CBMimQFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL3JldGFpbC95b3VuZy1yaWNoLWxpc3Rlci10YWtlcy1vbi1jb2xlcy13b29saWVzLXdpdGgtc3RhcnR1cC1taWxrcnVuL25ld3Mtc3RvcnkvZGJmYzZmNzMzNThhZjI3N2ZiYmQ4Mjk1M2I2ODliMjTSAQA?oc=5,"Thu, 20 Jan 2022 08:00:00 GMT",start-up
The Adelaide app changing lives of parents of kids with disabilities - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMixgFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbGlmZXN0eWxlL3NhLXdlZWtlbmQvc3VwZXItc3RhcnR1cC10aGUtdGVhbS1iZWhpbmQta2luZHNoaXAtdGhlLWFwcC1jaGFuZ2luZy1saXZlcy1vZi1wYXJlbnRzLW9mLWNoaWxkcmVuLXdpdGgtZGlzYWJpbGl0aWVzL25ld3Mtc3RvcnkvZjZhMTVlYzMwODk3NTBiZmViOGYwZGI5MDYyNGFkNTfSAQA?oc=5,"Mon, 10 Oct 2022 07:00:00 GMT",start-up
Gold Coast man’s genius $30 Tesla move - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMilAFodHRwczovL3d3dy5uZXdzLmNvbS5hdS90cmF2ZWwvdHJhdmVsLWlkZWFzL2x1eHVyeS9nb2xkLWNvYXN0LW1hbnMtZ2VuaXVzLTMwLXRlc2xhLW1vdmUtZm9yLWhvdGVsLWd1ZXN0cy9uZXdzLXN0b3J5LzFjNmFjNWRiMzM1MDFjNmJhMzMzMDlmZWNkMDQxYzhi0gEA?oc=5,"Mon, 08 Aug 2022 07:00:00 GMT",start-up
Chinese electric-car start-up Aiways eyes Australian launch - Drive,https://news.google.com/__i/rss/rd/articles/CBMiPGh0dHBzOi8vd3d3LmRyaXZlLmNvbS5hdS9uZXdzL2Fpd2F5cy1leWVzLWF1c3RyYWxpYW4tbGF1bmNoL9IBAA?oc=5,"Wed, 29 Jun 2022 07:00:00 GMT",start-up
300 sacked after company starts 4-day week - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMimwFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL3dvcmsvdGVjaC1zdGFydHVwLWJvbHQtZmlyZXMtYWJvdXQtMzAwLXBlb3BsZS1hZnRlci1tb3ZpbmctdG8tZm91cmRheS13b3JrLXdlZWsvbmV3cy1zdG9yeS80MTAwMmZkZTA2NTgyMTQzOTY0NDgxYWNjYjBkMzk0YdIBAA?oc=5,"Sat, 28 May 2022 07:00:00 GMT",start-up
"Australia, India sign 6 memorandums for collaboration in space technology - The Week",https://news.google.com/__i/rss/rd/articles/CBMifWh0dHBzOi8vd3d3LnRoZXdlZWsuaW4vbmV3cy9iaXotdGVjaC8yMDIyLzA5LzA1L2F1c3RyYWxpYS1pbmRpYS1zaWduLTYtbWVtb3JhbmR1bXMtZm9yLWNvbGxhYm9yYXRpb24taW4tc3BhY2UtdGVjaG5vbG9neS5odG1s0gEA?oc=5,"Mon, 05 Sep 2022 07:00:00 GMT",start-up
AGL-backed solar thermal scheme nears start-up - The Australian,https://news.google.com/__i/rss/rd/articles/CBMimwFodHRwczovL3d3dy50aGVhdXN0cmFsaWFuLmNvbS5hdS9idXNpbmVzcy9yZW5ld2FibGUtZW5lcmd5LWVjb25vbXkvYWdsYmFja2VkLXNvbGFyLXRoZXJtYWwtc2NoZW1lLW5lYXJzLXN0YXJ0dXAvbmV3cy1zdG9yeS83MzQxNWFlNGZhNTRkYzg1NjI1ZDc5MjQ0Mzg3OGYxMNIBhgFodHRwczovL3d3dy50aGVhdXN0cmFsaWFuLmNvbS5hdS9idXNpbmVzcy9hZ2xiYWNrZWQtc29sYXItdGhlcm1hbC1zY2hlbWUtbmVhcnMtc3RhcnR1cC9uZXdzLXN0b3J5LzczNDE1YWU0ZmE1NGRjODU2MjVkNzkyNDQzODc4ZjEwP2FtcA?oc=5,"Tue, 09 Aug 2022 07:00:00 GMT",start-up
How Adelaide could be Australia’s innovation capital - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMipQFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbmV3cy9zb3V0aC1hdXN0cmFsaWEvcHJvcGVydHktZGV2ZWxvcGVycy1wbGFuLXRvLXR1cm4tYWRlbGFpZGUtZnJvbS1ib29tLXRvd24tdG8tem9vbS10b3duL25ld3Mtc3RvcnkvNzA3ODI2OGE1MjVlMzRlZGUwMjgzZDgxMzY5OTFiNzfSAQA?oc=5,"Sat, 12 Feb 2022 08:00:00 GMT",start-up
‘Massive rise’: Shockwave in Aussie economy - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMirQFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL290aGVyLWluZHVzdHJpZXMvYXVzc2llLWNvbXBhbnktY29sbGFwc2VzLXVwLTUwLXBlci1jZW50LXNpbmNlLWFwcmlsLWNyZWRpdG9yd2F0Y2gtZmluZHMvbmV3cy1zdG9yeS9jNDlhODliYTU5ZWRmYWU1YmM4OTIxNDA2MWVhMjU1YdIBAA?oc=5,"Fri, 12 Aug 2022 07:00:00 GMT",start-up
Lot Fourteen’s new wave of sustainability - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMitgFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbmV3cy9mdXR1cmUtYWRlbGFpZGUvc2V0dGluZy10aGUtc3RhbmRhcmQtc3RvbmUtY2hhbGtzLWRyaXZlLXRvLWJ1aWxkLXN1Y2Nlc3NmdWwtYW5kLXN1c3RhaW5hYmxlLWJ1c2luZXNzZXMvbmV3cy1zdG9yeS84N2U4YTg3MGRhNjJhNzBiM2E4ZjRjYzc4MmI1MmY3ZNIBugFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbmV3cy9mdXR1cmUtYWRlbGFpZGUvc2V0dGluZy10aGUtc3RhbmRhcmQtc3RvbmUtY2hhbGtzLWRyaXZlLXRvLWJ1aWxkLXN1Y2Nlc3NmdWwtYW5kLXN1c3RhaW5hYmxlLWJ1c2luZXNzZXMvbmV3cy1zdG9yeS84N2U4YTg3MGRhNjJhNzBiM2E4ZjRjYzc4MmI1MmY3ZD9hbXA?oc=5,"Fri, 27 May 2022 07:00:00 GMT",start-up
"SMEs key to driving growth in Australia Simon Hanson, CSIRO SME Director - CSIRO",https://news.google.com/__i/rss/rd/articles/CBMibmh0dHBzOi8vd3d3LmNzaXJvLmF1L2VuL25ld3MvbmV3cy1yZWxlYXNlcy8yMDIyL3NtYWxsLWFuZC1tZWRpdW0tYnVzaW5lc3Nlcy1rZXktdG8tZHJpdmluZy1ncm93dGgtaW4tYXVzdHJhbGlh0gEA?oc=5,"Mon, 27 Jun 2022 07:00:00 GMT",start-up
Fresh Funding Boost for South Australian Music Festivals - The Music Network,https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vdGhlbXVzaWNuZXR3b3JrLmNvbS9zb3V0aC1hdXN0cmFsaWFuLW11c2ljLWZlc3RpdmFscy1mdW5kaW5nL9IBSWh0dHBzOi8vdGhlbXVzaWNuZXR3b3JrLmNvbS9zb3V0aC1hdXN0cmFsaWFuLW11c2ljLWZlc3RpdmFscy1mdW5kaW5nL2FtcC8?oc=5,"Tue, 23 Aug 2022 07:00:00 GMT",start-up
"""Not even the sky is the limit"": Federal Government commits $65m to send Australians to space - Business News Australia",https://news.google.com/__i/rss/rd/articles/CBMijQFodHRwczovL3d3dy5idXNpbmVzc25ld3NhdXN0cmFsaWEuY29tL2FydGljbGVzLy1ub3QtZXZlbi10aGUtc2t5LWlzLXRoZS1saW1pdC0tLWZlZC1nb3Zlcm5tZW50LWNvbW1pdHMtLTY1bS10by1zZW5kLWF1c3RyYWxpYW5zLXRvLXNwYWNlLmh0bWzSAQA?oc=5,"Fri, 25 Feb 2022 08:00:00 GMT",start-up
$179m payday for Aussie uni start-up - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMilAFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL2J1c2luZXNzL290aGVyLWluZHVzdHJpZXMvcGZpemVyLWJ1eXMtcXVlZW5zbGFuZC1zdGFydHVwLXJlc2FwcC1mb3ItMTc5bS9uZXdzLXN0b3J5L2IyMzQ1MjkxNTk3ZWY3MTdkMWYyMDA3ZTEwZDU1MTA10gGYAWh0dHBzOi8vd3d3Lm5ld3MuY29tLmF1L2ZpbmFuY2UvYnVzaW5lc3Mvb3RoZXItaW5kdXN0cmllcy9wZml6ZXItYnV5cy1xdWVlbnNsYW5kLXN0YXJ0dXAtcmVzYXBwLWZvci0xNzltL25ld3Mtc3RvcnkvYjIzNDUyOTE1OTdlZjcxN2QxZjIwMDdlMTBkNTUxMDU_YW1w?oc=5,"Thu, 29 Sep 2022 07:00:00 GMT",start-up
First electric logging truck to be trialled in SA's Green Triangle forestry region - ABC News,https://news.google.com/__i/rss/rd/articles/CBMicGh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIyLTA5LTA2L2VsZWN0cmljLXRydWNrLXRyaWFsLWZvcmVzdHJ5LWNvbXBhbnktZ3JlZW4tdHJpYW5nbGUtc2EtZnJlaWdodC8xMDE0MDU4NzLSAQA?oc=5,"Mon, 05 Sep 2022 07:00:00 GMT",start-up
Deep Planet selects the Barossa for initial investment - FOOD Magazine - Australia,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vd3d3LmZvb2RtYWcuY29tLmF1L2RlZXAtcGxhbmV0LXNlbGVjdHMtYmFyb3NzYS1pbml0aWFsLWludmVzdG1lbnQv0gEA?oc=5,"Tue, 25 Jan 2022 08:00:00 GMT",start-up
Mass layoffs at fastest growing start-up - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMiqAFodHRwczovL3d3dy5uZXdzLmNvbS5hdS9maW5hbmNlL3dvcmsvYXQtd29yay9ldmVudHMtdGVjaC1jb21wYW55LWhvcGluLWN1dHMtMjQyLXN0YWZmLW1lbWJlcnMtZHVyaW5nLXNlY29uZC1yb3VuZC1vZi1sYXlvZmZzL25ld3Mtc3RvcnkvNTVlNTA1MzQ5MzZjNDc1ZTVhMGY4ZjhiNjUxNDA1ODXSAawBaHR0cHM6Ly93d3cubmV3cy5jb20uYXUvZmluYW5jZS93b3JrL2F0LXdvcmsvZXZlbnRzLXRlY2gtY29tcGFueS1ob3Bpbi1jdXRzLTI0Mi1zdGFmZi1tZW1iZXJzLWR1cmluZy1zZWNvbmQtcm91bmQtb2YtbGF5b2Zmcy9uZXdzLXN0b3J5LzU1ZTUwNTM0OTM2YzQ3NWU1YTBmOGY4YjY1MTQwNTg1P2FtcA?oc=5,"Tue, 12 Jul 2022 07:00:00 GMT",start-up
Electric start-up Canoo could be on the brink of collapse - Drive,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LmRyaXZlLmNvbS5hdS9uZXdzL2VsZWN0cmljLXN0YXJ0LXVwLWNhbm9vLWNvdWxkLWJlLW9uLXRoZS1icmluay1vZi1jb2xsYXBzZS_SAQA?oc=5,"Tue, 17 May 2022 07:00:00 GMT",start-up
